dataset,location,param,depth,value,error,error_type,n_detect,n
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,0.25,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,0.75,0.8130081300813009,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,3.25,1.098901098901099,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,4.75,3.614457831325301,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,6.25,1.1363636363636365,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,7.75,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,9.25,0.9523809523809524,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,10.75,1.8181818181818181,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,12.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,13.75,1.0869565217391304,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,15.25,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,16.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,18.25,1.0526315789473684,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,19.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,21.25,1.7094017094017095,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,22.75,1.1235955056179776,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,24.25,0.9345794392523363,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,25.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,27.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,30.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,31.75,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,33.25,0.8695652173913043,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus bicornutus/RelAbund,34.75,0.8771929824561403,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,0.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,0.75,0.8130081300813009,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,3.25,2.197802197802198,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,4.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,6.25,1.1363636363636365,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,9.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,10.75,0.9090909090909091,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,12.25,1.0309278350515463,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,13.75,1.0869565217391304,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,15.25,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,16.75,1.0204081632653061,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,18.25,1.0526315789473684,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,19.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,22.75,1.1235955056179776,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,24.25,0.9345794392523363,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,25.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,27.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,30.25,1.0638297872340425,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,31.75,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,33.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus faviformis/RelAbund,34.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,0.25,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,0.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,1.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,3.25,1.098901098901099,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,4.75,1.2048192771084338,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,6.25,2.272727272727273,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,9.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,10.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,12.25,1.0309278350515463,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,13.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,15.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,16.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,18.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,19.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,22.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,24.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,25.75,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,27.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,30.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,31.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,33.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus linguilabris/RelAbund,34.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,0.25,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,0.75,2.4390243902439024,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,3.25,3.296703296703297,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,4.75,3.614457831325301,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,6.25,2.272727272727273,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,7.75,2.1505376344086025,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,9.25,2.857142857142857,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,10.75,0.9090909090909091,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,12.25,2.0618556701030926,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,13.75,1.0869565217391304,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,15.25,3.225806451612903,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,16.75,2.0408163265306123,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,18.25,2.1052631578947367,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,19.75,0.9803921568627451,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,21.25,0.8547008547008548,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,22.75,2.247191011235955,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,24.25,0.9345794392523363,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,25.75,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,27.25,0.9615384615384616,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,28.75,0.9900990099009901,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,30.25,1.0638297872340425,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,31.75,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,33.25,2.608695652173913,,,,
cbrm_2017,KLY17-2,Cladocera/Paralona pigra/RelAbund,34.75,2.631578947368421,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,0.25,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,0.75,2.4390243902439024,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,3.25,2.197802197802198,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,4.75,2.4096385542168677,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,6.25,3.4090909090909087,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,7.75,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,9.25,1.9047619047619049,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,10.75,0.9090909090909091,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,12.25,2.0618556701030926,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,13.75,2.1739130434782608,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,15.25,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,16.75,2.0408163265306123,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,18.25,1.0526315789473684,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,19.75,1.9607843137254901,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,21.25,0.8547008547008548,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,22.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,24.25,0.9345794392523363,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,25.75,2.912621359223301,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,27.25,0.9615384615384616,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,28.75,0.9900990099009901,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,30.25,2.127659574468085,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,31.75,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,33.25,0.8695652173913043,,,,
cbrm_2017,KLY17-2,Cladocera/Chydorus brevilabris/RelAbund,34.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,0.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,0.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,1.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,3.25,1.098901098901099,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,4.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,6.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,9.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,10.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,12.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,13.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,15.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,16.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,18.25,2.1052631578947367,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,19.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,22.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,24.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,25.75,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,27.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,30.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,31.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,33.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Leptodora kindti/RelAbund,34.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,0.25,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,0.75,0.8130081300813009,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,3.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,4.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,6.25,1.1363636363636365,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,9.25,0.9523809523809524,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,10.75,0.9090909090909091,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,12.25,1.0309278350515463,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,13.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,15.25,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,16.75,1.0204081632653061,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,18.25,1.0526315789473684,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,19.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,22.75,1.1235955056179776,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,24.25,0.9345794392523363,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,25.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,27.25,0.9615384615384616,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,30.25,1.0638297872340425,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,31.75,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,33.25,1.7391304347826086,,,,
cbrm_2017,KLY17-2,Cladocera/Sida crystallina/RelAbund,34.75,1.7543859649122806,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,0.25,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,0.75,1.6260162601626018,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,3.25,3.296703296703297,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,4.75,1.2048192771084338,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,6.25,1.1363636363636365,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,7.75,2.1505376344086025,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,9.25,2.857142857142857,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,10.75,2.727272727272727,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,12.25,2.0618556701030926,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,13.75,2.1739130434782608,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,15.25,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,16.75,3.061224489795918,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,18.25,3.1578947368421053,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,19.75,1.9607843137254901,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,21.25,1.7094017094017095,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,22.75,2.247191011235955,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,24.25,2.803738317757009,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,25.75,3.8834951456310676,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,27.25,2.8846153846153846,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,28.75,0.9900990099009901,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,30.25,1.0638297872340425,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,31.75,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,33.25,3.4782608695652173,,,,
cbrm_2017,KLY17-2,Cladocera/Latona setifera/RelAbund,34.75,1.7543859649122806,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,0.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,0.75,1.6260162601626018,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,1.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,3.25,2.197802197802198,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,4.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,6.25,1.1363636363636365,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,9.25,1.9047619047619049,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,10.75,1.8181818181818181,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,12.25,1.0309278350515463,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,13.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,15.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,16.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,18.25,1.0526315789473684,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,19.75,0.9803921568627451,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,22.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,24.25,1.8691588785046727,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,25.75,2.912621359223301,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,27.25,1.9230769230769231,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,28.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,30.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,31.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,33.25,0.8695652173913043,,,,
cbrm_2017,KLY17-2,Cladocera/Ophryoxus gracilis/RelAbund,34.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,0.25,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,0.75,3.2520325203252036,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,1.75,2.4390243902439024,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,3.25,2.197802197802198,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,4.75,1.2048192771084338,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,6.25,4.545454545454546,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,7.75,3.225806451612903,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,9.25,1.9047619047619049,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,10.75,5.454545454545454,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,12.25,1.0309278350515463,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,13.75,3.260869565217391,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,15.25,3.225806451612903,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,16.75,5.1020408163265305,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,18.25,4.2105263157894735,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,19.75,1.9607843137254901,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,21.25,3.418803418803419,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,22.75,7.865168539325842,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,24.25,13.084112149532709,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,25.75,7.766990291262135,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,27.25,9.615384615384617,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,28.75,3.9603960396039604,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,30.25,6.382978723404255,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,31.75,1.9417475728155338,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,33.25,3.4782608695652173,,,,
cbrm_2017,KLY17-2,Cladocera/Acantholebris curvirostris/RelAbund,34.75,7.017543859649122,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,0.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,0.75,1.6260162601626018,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,1.75,1.2195121951219512,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,3.25,1.098901098901099,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,4.75,1.2048192771084338,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,6.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,7.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,9.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,10.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,12.25,2.0618556701030926,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,13.75,1.0869565217391304,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,15.25,1.0752688172043012,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,16.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,18.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,19.75,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,21.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,22.75,1.1235955056179776,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,24.25,0,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,25.75,0.9708737864077669,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,27.25,0.9615384615384616,,,,
cbrm_2017,KLY17-2,Cladocera/Polyphemus pediculus/RelAbund,28.75,0.9900990099009901,,,,
